SMILES,MOLREGNO,Sol_uM,Acidic_pKa,Basic_pKa,Charge_State
COCCS(=O)(=O)N1CCN(CC1)c2ccc(Nc3nccc(n3)c4cnc(C)n4C(C)C)cc2,490193,14.100000000000001,14.57,6.01,neutral
CNC(=O)c1ccc(Nc2ncc(F)c(n2)c3cnc(C)n3C(C)C)cc1,453106,14.100000000000001,12.78,5.74,neutral
OCCNC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,394038,14.100000000000001,10.94,-1.84,neutral
C[C@H](COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)N(C)C(=O)CO,413933,14.100000000000001,13.63,4.68,neutral
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)C(=O)OCC(F)F,1364343,14.5,,2.47,neutral
COc1cc2ncnc(Nc3cc(NC(=O)c4cccc(c4)N5CCOCC5)ccc3C)c2cc1OC,309938,14.5,15.64,4.66,neutral
Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccc(F)cc3Cl,644820,14.5,16.57,-1.25,neutral
CCc1cc(NC(=O)Cc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)n[nH]1,1275121,14.5,11.56,2.7,neutral
COc1cc(ccc1Nc2ncc(F)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,1166895,14.5,14.3,5.01,neutral
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4onc(n4)C5CC5,1364744,14.5,,2.48,neutral
COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4occc4,97,14.8,,7.24,neutral
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCNCC5,1166762,14.8,14.0,8.9,basic
COc1c(Nc2ccc(nc2C)S(=O)(=O)C)ncnc1OC3CCN(CC3)C(=O)OC(C)C,1280015,14.8,12.12,3.58,neutral
OC1(CN2CCC1CC2)C#Cc3ccc(cc3)c4ccccc4,165243,14.8,12.55,8.09,basic
Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4cccc(F)c4)c1,1174471,14.8,8.97,9.57,basic
CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,363078,15.100000000000007,11.55,9.52,basic
ONC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,394037,15.100000000000007,8.74,-1.84,neutral
Cc1ccc(NC(=O)c2ccnc(c2)N3CCOCC3)cc1Nc4ccnc(Cl)n4,310146,15.100000000000007,15.07,3.54,neutral
N(c1ccccc1)c2ccnc(Nc3ccccc3)n2,587422,15.100000000000007,13.5,4.6,neutral
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCC4CCN(C)CC4,358848,15.100000000000007,14.1,9.14,basic
OC(=O)CCCS(=O)(=O)C[C@H]1[C@@H](Cc2ccccc12)NC(=O)c3cc4sc(Cl)c(Cl)c4[nH]3,632696,15.100000000000007,3.93,-1.33,acidic
COc1ccc2c(Oc3cnc(CC(=O)Nc4cn(C)nc4C)c(OC)c3)ccnc2c1,1338875,15.100000000000007,11.55,5.65,neutral
COc1cccc(n1)N(C)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2,1139828,15.500000000000004,13.65,4.25,neutral
Fc1ccc(CN2CCN(CC2)c3ccc4nnc(n4n3)C(F)(F)F)cc1,1528791,15.500000000000004,,6.76,neutral
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@H](C)C(=O)N,456527,15.500000000000004,15.28,6.52,neutral
COc1cc(OC)cc(c1)c2cc3cnc(N)nc3nc2N,88885,15.8,15.82,4.49,neutral
Nc1n[nH]c2nnc(c3ccccc3)c(c4ccccc4)c12,429462,15.8,12.42,3.04,neutral
CCOC(=O)c1ccc(OCCC2CN(CCO2)c3ccc(C)nn3)cc1,1179965,15.8,,4.37,neutral
CN(c1ccnc(Nc2cc(cc(c2)S(=O)(=O)C)N3CCOCC3)n1)c4cc(CO)ccc4C,1139840,15.8,12.57,4.25,neutral
O[C@H](CNC(=O)C1=CC(=O)Nc2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1448088,15.8,13.34,8.11,basic
o1c(nnc1c2ccccc2)c3ccccc3,842839,15.8,,-1.42,neutral
CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cn2)cn1,1339182,15.8,11.67,5.86,neutral
CC(C)n1c(C)ncc1c2nc(Nc3ccc(C(=O)N(C)C)c(F)c3)ncc2F,453238,16.2,12.19,5.74,neutral
OC[C@@H](O)CN1C(=O)[C@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,394060,16.2,10.94,-1.84,neutral
CN([C@@H]1CCN(Cc2ccc(cc2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)n4cnnn4,1331888,16.2,,6.74,neutral
CNC(=O)CCN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,394036,16.2,10.94,-1.66,neutral
Cc1ccc(CCNC(=O)c2ccc3sc(CO)nc3c2)cc1,1366085,16.2,13.37,0.52,neutral
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCOCC5,1166754,16.2,13.99,5.12,neutral
O=C(CCN1CCCCC1)Nc2ccc(C3=CC=CN4C(=O)C=C(N=C34)N5CCOCC5)c6sc7ccccc7c26,1052011,16.6,13.11,9.39,basic
Cc1cccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)c1,41664,16.6,14.44,3.99,neutral
Clc1ccc(cc1)C(=O)Nc2oc(nn2)C(=O)Nc3ccc(cc3)N4CCOCC4,1346273,17.0,12.1,0.95,neutral
NC(=O)Nc1cc(sc1C(=O)N)c2ccccc2,1177928,17.0,11.59,-2.3,neutral
OCC(CO)NC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,394040,17.0,10.94,-1.84,neutral
Cc1cnc(NC(=O)Cc2ccccc2)s1,378492,17.0,10.82,0.51,neutral
Cn1cnc(c2ccccc2)c1C#Cc3ccnc(N)n3,510393,17.0,16.42,5.07,neutral
CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c2cc3sccc3[nH]2,367351,17.0,11.76,-1.75,neutral
CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](CCc2ccccc2)\C=C\S(=O)(=O)c3ccccc3,448090,17.0,13.94,-1.68,neutral
COc1ccc(Cn2cc3N(CC(C)C)C(=O)N(C)C(=O)c3c2)cc1,138822,17.0,,-4.82,neutral
O=C(CSc1ccncc1)Nc2ccc(cc2)C(=O)c3ccccc3,194179,17.0,13.15,4.98,neutral
Clc1ccc(cc1)S(=O)(=O)c2snnc2C(=O)N3CCOCC3,923011,17.0,,-2.31,neutral
Cc1cccc(NS(=O)(=O)c2ccc(cc2)c3ccc(cc3)C#N)n1,501975,17.4,6.89,0.22,acidic
COCCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3CC(C)C)cc1,514813,17.4,10.61,6.03,neutral
COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1CC(=O)Nc4noc(C)c4C,1338856,17.4,11.14,5.89,neutral
CCn1cc(NC(=O)Cc2ncc(Oc3ccnc4cc(OC)ccc34)cc2OC)cn1,1338874,17.4,11.67,5.65,neutral
CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)n4cnnn4,1331879,17.8,,8.24,basic
FC(F)(F)c1nnc2ccc(NCn3nnc4ccccc34)nn12,997181,18.2,14.04,0.73,neutral
COc1ccc(cc1)C(=O)Nc2ccccc2,1358009,18.2,15.5,-3.77,neutral
CN1CCC(CC1)Oc2cccc3ncnc(Nc4ccc(F)c(Cl)c4)c23,342345,18.2,15.02,8.66,basic
CC(C)Oc1cc(OCCCc2ccccc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,323915,18.2,3.74,0.85,acidic
Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1,193962,18.599999999999998,,-3.87,neutral
Cc1cccc(C)c1NC(=O)N2CCC(CC2)C(=O)c3ccc(F)cc3,1105080,18.599999999999998,13.8,-1.87,neutral
CNC(=O)c1ccc(Oc2ccc(cc2)C(=O)NCc3ccncc3)cc1,1159342,18.599999999999998,14.56,5.02,neutral
COCCOc1ccc(cc1)c2cc(C(=O)N)c(NC(=O)N)s2,448308,19.10000000000001,10.19,-1.26,neutral
O=C(Nc1ccc2c(c1)c3ccccc3n2C4CCOC4)N5CCOCC5,193908,19.10000000000001,13.15,-3.01,neutral
CN(c1ccnc(Nc2cc(nc(n2)N3CCOCC3)N4CCOCC4)n1)c5cccc6[nH]ncc56,709620,19.10000000000001,9.65,4.77,neutral
Nc1c(Nc2ccccc2)nc(nc1N3CCOCC3)C#N,459835,19.5,14.67,2.67,neutral
CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,1383102,19.5,13.75,-2.85,neutral
CCCc1nn(C)c2C(=O)NC(=Nc12)c3cc(ccc3OCC)S(=O)(=O)N4CCN(C)CC4,410802,20.0,7.17,5.96,acidic
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCCCC4,88437,20.0,16.11,9.04,basic
CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4ccc(F)cc34)cc2OC)cn1,1338854,20.0,11.71,4.43,neutral
O=C1c2ccccc2Oc3ccccc13,311345,20.0,,-3.75,neutral
Clc1ccc(cc1)c2cn3cccnc3n2,883466,20.0,,2.39,neutral
CC(C)C(NC(=O)c1cnoc1C(C)(C)C)C(=O)c2ccc(cc2)C#N,1361669,20.0,13.2,-0.58,neutral
NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CCO)c4ccc(Cl)cc4,1519920,20.400000000000002,13.03,8.33,basic
CN1C(=O)C(=Cc2cnc(NC3CCOCC3)nc12)Oc4ccc(F)cc4F,692472,20.400000000000002,14.77,2.54,neutral
Cc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccc(F)cc3,644778,20.400000000000002,16.57,-0.91,neutral
Cc1ccc(Oc2ccc(cc2)C(=O)NCc3ccccc3)cc1,1159328,20.400000000000002,14.91,-0.93,neutral
COCCOCCOc1ccc(cc1)c2cc(C(=O)N)c(NC(=O)N)s2,448307,20.900000000000002,10.19,-1.26,neutral
COCCC(=O)N(C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,1525549,20.900000000000002,13.45,5.05,neutral
COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+](=O)[O-])C(=O)OC)C,419596,20.900000000000002,19.44,-6.63,neutral
CN1CCC(CC1)(c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5)S(=O)(=O)C,1519888,21.40000000000001,16.01,6.56,neutral
CNC(=O)c1ccc(C)c(c1)N2C(=CC(=C(Br)C2=O)OCc3ccc(F)cc3F)C,619399,21.40000000000001,14.79,-0.72,neutral
COc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccc(F)cc3,644950,21.40000000000001,16.57,-0.87,neutral
CN1CCC(CC1)n2cc(c(C)n2)c3cnc(N)c(c3)c4oc5ccccc5n4,1338728,21.40000000000001,19.22,9.05,basic
COc1cc(Oc2ccc(cc2)C(=O)NCc3ccncc3)ccc1[N+](=O)[O-],1159340,21.40000000000001,14.87,5.02,neutral
Clc1ccc(CN2CCC[C@@H]2C(=O)NC3C4CC5CC(CC3C5)C4)cc1,628809,21.40000000000001,15.26,6.81,neutral
Nc1cccc(NC(=O)c2ccc(CNC(=O)OCc3cccnc3)cc2)c1,166665,21.9,13.71,4.77,neutral
COCCOc1nc(N)c2NC(=O)N(Cc3cccc(CC(=O)OC)c3)c2n1,621398,21.9,11.82,1.79,neutral
COc1cc2ncc(C(=O)N)c(Nc3ccccc3F)c2cc1OC,473745,21.9,14.12,6.54,neutral
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN4CCOCC4,33370,21.9,14.27,6.83,neutral
CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(Br)cc4,305168,21.9,,9.42,basic
Cc1c(sc2ncnc(O)c12)C(=O)Nc3ccccc3,902476,22.400000000000002,9.2,-3.56,neutral
Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NC[C@H](O)CN4CCOCC4,1102616,22.400000000000002,11.46,6.55,neutral
Nc1c(nc(nc1N2CCOCC2)C#N)N3CCCCC3,459943,22.400000000000002,,3.41,neutral
CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3ccncc3)cn2,1364330,22.400000000000002,,5.0,neutral
CCc1nn(C2CCCC2)c3c1CCn4c(nnc34)c5cccs5,365916,22.400000000000002,,2.13,neutral
COc1cnc(Cl)c(Nc2ncnc3cc(OCCN4CCN(CC4)C(=O)C)cc(OC(C)C)c23)n1,333476,22.400000000000002,8.65,6.6,neutral
CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)CC1,88797,22.900000000000002,12.69,7.84,basic
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)C(=O)OCC(F)(F)F,1364342,22.900000000000002,,2.47,neutral
O=C(NC1CCCCC1)c2cccnc2Sc3ccccc3,1210726,22.900000000000002,13.44,1.62,neutral
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4cc(CO)ccn34)N5CCN(CC5)C(=O)C,1166910,22.900000000000002,13.91,5.03,neutral
COc1ccccc1Nc2cc(Oc3cc(C)c(C)nc3c4ccccn4)ccn2,572910,22.900000000000002,15.81,6.06,neutral
CS(=O)(=O)n1c2ccccc2c3cc(NC(=O)CCc4ccncc4)ccc13,193806,22.900000000000002,13.91,5.05,neutral
CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cc2OC)cn1,1338492,22.900000000000002,11.71,5.89,neutral
CN(C)C(=O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)c2cc3cc(Cl)ccc3[nH]2,162617,22.900000000000002,12.55,-1.45,neutral
c1ccc(cc1)c2nc[nH]c2c3ccccc3,376142,22.900000000000002,12.75,5.62,neutral
Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccc(F)c(F)c3,644898,22.900000000000002,16.57,-1.02,neutral
Cc1ccc2nc(cc(O)c2c1)c3ccccc3,16328,22.900000000000002,10.96,1.51,neutral
C[C@@H](Oc1cccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c12)C(=O)N(C)C,424649,22.900000000000002,15.78,5.26,neutral
CCc1cc(OCc2ccc(cc2)c3ccccc3c4nn[nH]n4)c5CCCCc5n1,46338,23.4,8.44,7.75,basic
CN(C)c1cccc2c(cccc12)S(=O)(=O)N,197822,23.4,9.97,4.63,neutral
CN([C@@H]1CCN(Cc2ccc(cn2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)n4cnnn4,1331891,23.4,,5.95,neutral
CC(C)N1C(=O)N(C)C(=O)c2cn(Cc3cccc4ccccc34)cc12,137548,23.4,,-7.63,neutral
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)Nc2ccc(Br)cc2,1101660,23.4,13.28,-6.18,neutral
CSc1nc(N)nc(n1)c2ccccc2,559696,23.999999999999996,15.48,3.46,neutral
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)C(=O)OC(C)(C)C,1364339,23.999999999999996,,2.47,neutral
CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)NCc4c(F)cccc4F,645017,23.999999999999996,14.62,9.37,basic
CCn1cc(NC(=O)Cc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)cn1,1275125,23.999999999999996,11.71,2.61,neutral
CC(=O)Nc1ccc2nc(cc(O)c2c1)c3cccc(F)c3,189390,24.499999999999993,10.37,0.32,neutral
O=C1NN=C(Cc2ccccc2)c3ccccc13,104773,24.499999999999993,9.96,-1.35,neutral
CNC(=O)c1ccc(Nc2nccc(n2)c3cnc(COC)n3C(C)C)cc1,453104,24.499999999999993,12.42,4.45,neutral
CNC(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3C4CCCC4)cc1,453027,24.499999999999993,12.43,5.99,neutral
Fc1cc(c(F)cc1Oc2ccc(Cl)cc2c3ccnn3C4CNC4)S(=O)(=O)Nc5ncns5,1519823,25.099999999999998,6.34,9.21,zwitterionic
CC(C)(C)c1cc2nc3C(=O)N(Cc4ccccc4)Cc3c(O)n2n1,915305,25.099999999999998,10.07,-1.04,neutral
O=C(CN1CCN(CC1)c2ccccc2)Nc3c(cnn3c4ccccc4)C#N,735095,25.099999999999998,11.9,5.69,neutral
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CC6CNCC(C5)O6,1166759,25.099999999999998,13.99,8.34,basic
COc1ccc(cc1)c2nc3CCCn3c2Br,1042417,25.099999999999998,,4.89,neutral
Cc1ccccc1N2C(=Nc3cccc(C)c3C2=O)Cn4nc(c5ccc(O)c(F)c5)c6c(N)ncnc46,684925,25.099999999999998,7.85,4.03,neutral
CCC(=C(CC)c1ccc(O)cc1)c2ccc(O)cc2,1407485,25.099999999999998,9.13,-5.96,neutral
C[C@@H](O)C(=O)N1CCC(=CC1)c2c(F)cc(cc2F)N3C[C@H](COc4ccon4)OC3=O,1384137,25.099999999999998,13.47,-1.76,neutral
CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)NCc4ccccc4,305254,25.7,15.39,9.4,basic
CSCCC(NC(=O)c1sccc1Cl)c2nc3ccccc3[nH]2,1142772,25.7,11.18,4.97,neutral
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4(CN(C4)C(C)C)C(=O)N,347245,25.7,13.75,7.08,neutral
CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,437368,26.300000000000004,8.92,7.74,basic
c1ccc(nc1)c2n[nH]cc2c3ccnc4ccccc34,428708,26.300000000000004,14.33,3.71,neutral
COc1ccc(cc1CO)c2ccc3c(nc(nc3n2)n4ccnc4)N5CCOC[C@@H]5C,1525986,26.300000000000004,14.59,5.58,neutral
Nc1ccccc1NC(=O)c2ccc(cc2)c3ncc(CN4CCCCC4)s3,427021,26.300000000000004,15.2,8.28,basic
NC1(CCC1)c2ccc(cc2)c3nn4cccc4cc3c5ccccc5,1344538,26.300000000000004,,9.53,basic
O=C(NCc1ccccc1)C2=CC=CN(Cc3ccccc3)C2=O,757704,26.300000000000004,14.41,-1.12,neutral
C[C@H](Oc1cccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c12)C(=O)N(C)C,437950,26.300000000000004,15.78,5.26,neutral
CNC(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3CC4CC4)cc1,453026,26.300000000000004,12.43,6.03,neutral
NS(=O)(=O)NC(=O)CCCc1c([nH]c2ccc(cc12)C#N)c3ccc(F)cc3,424727,26.89999999999998,4.19,,acidic
NC(=O)Nc1sc(cc1C(=O)N2CCOCC2)c3ccccc3,448132,26.89999999999998,10.17,-1.89,neutral
Nc1ccc2cccc(Nc3ncccn3)c2n1,192030,26.89999999999998,11.24,5.41,neutral
COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN5CCC(CO)CC5,338094,26.89999999999998,9.48,8.64,basic
Cc1cc(CNc2nccc(Nc3cc(CCc4ccccc4)[nH]n3)n2)on1,1365769,26.89999999999998,13.03,5.99,neutral
COc1ccc(Cl)c(Nc2ncnc3cc(OCCN4CCOCC4)cc(OC(C)C)c23)n1,333718,26.89999999999998,10.15,6.48,neutral
COc1cccc2c1c(NS(=O)(=O)c3ccc(Cl)s3)nn2Cc4cccc(CNC(=O)[C@@H]5COCCN5)c4,1520815,27.499999999999996,5.29,7.03,acidic
CC(C)Oc1cc(OCCN2CCN(CC2)C(=O)C)cc3ncnc(Nc4c(F)ccc5OCOc45)c13,361405,27.499999999999996,12.28,6.61,neutral
CC[C@H]1N(C2CCCC2)c3nc(Nc4ccc(cc4OC)C(=O)NC5CCN(C)CC5)ncc3N(C)C1=O,490644,27.499999999999996,12.25,8.57,basic
Oc1ccc(cc1)c2nc3ccc(O)cc3s2,68398,27.499999999999996,8.93,2.36,neutral
CC1=NC(=C(NC1=O)c2ccc(CN3CCC(CC3)N4C(=O)Nc5ccccc45)cc2)c6ccccc6,570225,27.499999999999996,10.4,7.49,basic
NCc1ccc(NC(=O)c2cc(Nc3ncccn3)c4cc(ccc4c2)\C(=N\O)\N)cc1,556061,28.200000000000003,12.01,9.38,basic
Nc1nc(Cl)nc(NCc2ccccc2)n1,1285920,28.200000000000003,13.89,3.36,neutral
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c3ccccn3,20027,28.200000000000003,6.84,6.23,acidic
Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2Cl)cn1,437511,28.200000000000003,8.98,8.0,basic
NC(=N)c1ccc2cc(cc(Nc3ncccn3)c2c1)C(=O)Nc4ccccc4,170167,28.200000000000003,12.08,11.17,basic
Nc1ccccc1NC(=O)c2ccc(cc2)N3CCN(Cc4ccccc4)CC3,427024,28.200000000000003,16.12,7.92,basic
CN(C)c1nc(Cc2ccc(NC(=O)c3ccc(cc3)C(F)(F)F)cc2)nc(N(C)C)c1CC(=O)O,560738,28.799999999999994,3.86,7.09,acidic
CS(=O)(=O)NCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,1519917,28.799999999999994,10.51,8.33,basic
C=CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Nc4ccccc4,305113,28.799999999999994,13.37,9.39,basic
Clc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccccc3,1026366,28.799999999999994,16.55,-0.97,neutral
C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4ccccc4,1285213,28.799999999999994,9.98,6.4,neutral
CC(C)Oc1cc(OCCc2ccccc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,324285,28.799999999999994,3.74,0.85,acidic
Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3cccc(Cl)c3,644711,28.799999999999994,16.57,-1.03,neutral
Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccccc3Cl,644666,28.799999999999994,16.57,-1.3,neutral
Cc1nc2nc(nn2c(O)c1Cc3ccccc3)c4cccnc4,1101078,29.50000000000001,10.35,3.72,neutral
COC1CCN(CC1)C(=O)C2CCN(CCc3c([nH]c4sc(cc34)C(C)(C)C(=O)N5C6CCC5CC6)c7cc(C)cc(C)c7)CC2,417916,29.50000000000001,12.76,9.19,basic
Clc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccccc3,884017,29.50000000000001,16.54,-0.97,neutral
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc5nccs5)c3)c12)C(=O)N(C)C,424667,29.50000000000001,14.75,4.56,neutral
Oc1nc2cc(Cl)c(cc2c(O)c1c3ccccc3)[N+](=O)[O-],356737,29.50000000000001,6.92,-7.52,acidic
CCS(=O)(=O)c1ccc(Oc2cc3nc([nH]c3cc2CN4C(=O)CCC4=O)c5ccccn5)cc1,593440,30.200000000000014,10.59,2.46,neutral
CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N(C)C,345244,30.200000000000014,,-1.72,neutral
CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4OCOc34)n2)c1,425898,30.200000000000014,12.44,4.19,neutral
Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccccc3F,645014,30.200000000000014,16.57,-1.55,neutral
Cc1onc(C(=O)N)c1C(=O)Nc2nccs2,684911,30.9,11.29,-0.11,neutral
COc1cc(OC2CCNCC2)ccc1Nc3ncc(Cl)c(n3)c4cnc5ccccn45,1166751,30.9,13.55,9.82,basic
CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,114371,30.9,10.61,7.5,basic
CC1=CC(=O)Oc2c3CCCNc3c(C)cc12,866748,30.9,,4.3,neutral
Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccc(F)cc3,645016,30.9,16.57,-0.92,neutral
Clc1ccc2OCOc2c1Nc3ccnc(Nc4cc(cc(c4)N5CCOCC5)N6CCOCC6)n3,495245,30.9,13.32,4.5,neutral
NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(C4CC4)c5ccc(Cl)cc5,1520167,30.9,13.04,8.33,basic
COc1ccc(cc1)c2cc(N)c(s2)C(=O)N,346595,30.9,15.36,-1.75,neutral
Clc1cccc2C(=O)C=C(Nc12)c3ccccc3,1322144,30.9,10.14,-1.6,neutral
CN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5ccccc5C,1139816,30.9,13.67,4.54,neutral
C[C@H]1C[C@H](CN1C#N)NS(=O)(=O)c2cc(Br)ccc2Br,1069789,31.6,8.47,,neutral
COc1cc(Nc2cc(Oc3ccc(C)nc3)ccn2)cc(OC)c1OC,572902,31.6,16.58,6.5,neutral
CN(C)C(=O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)c2cc3cc(Br)ccc3[nH]2,162589,31.6,12.55,-1.45,neutral
CN(C)C(=O)c1nnsc1Sc2ccc(Cl)cc2,952511,31.6,,-0.79,neutral
C[C@H](Oc1cccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c12)C(=O)N5CCOCC5,438089,31.6,15.78,5.26,neutral
C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc5nccs5)c3)c12)C(=O)N(C)C,424668,31.6,14.75,4.56,neutral
CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5ccc(cc5)C#N)ccc4C,1343289,32.4,14.94,7.6,basic
CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3ccncc3C#N)cn2,1364335,32.4,,2.5,neutral
CC(C)N(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,1139842,32.4,13.65,4.49,neutral
CCn1ccc(NC(=O)Cc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)n1,1275122,32.4,11.55,2.6,neutral
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(C(=O)N)c(F)c3)n2,453168,33.1,11.85,6.0,neutral
CC1CN(CCc2c([nH]c3sc(cc23)C(C)(C)C(=O)N4C5CCC4CC5)c6cc(C)cc(C)c6)CCC1C(=O)N7CCOCC7,417918,33.1,12.76,9.51,basic
CC(C)Oc1cc(OCCc2ccsc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,323983,33.9,3.74,0.85,acidic
Nc1ccccc1NC(=O)c2ccc(cc2)c3nccs3,427080,33.9,15.21,3.33,neutral
O=C(NCc1ccncc1)c2ccc(Oc3ccccc3)cc2,1030961,33.9,14.87,5.02,neutral
